"project","benchmarkName","numberOfChanges"
"tkowalcz/presentations","pl.codewise.hyperion.histogram.hyperion.CounterMicroBenchmark.fastCounterIncrement","0"
"tkowalcz/presentations","pl.codewise.hyperion.histogram.hyperion.CounterMicroBenchmark.fastCounterDecrement","0"
"tkowalcz/presentations","pl.codewise.hyperion.histogram.hyperion.CounterMicroBenchmark.spCounterIncrement","0"
"tkowalcz/presentations","pl.codewise.hyperion.histogram.hyperion.CounterMicroBenchmark.spCounterDecrement","0"
"tmontgomery/nuklei","org.kaazing.nuklei.jmh.MpscRingBufferBasic.write","0"
"tmontgomery/nuklei","org.kaazing.nuklei.jmh.MpscRingBufferBasic.read","0"
"tmontgomery/nuklei","org.kaazing.nuklei.jmh.MpscArrayBufferBasic.write","0"
"tmontgomery/nuklei","org.kaazing.nuklei.jmh.MpscArrayBufferBasic.read","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXorShift128Plus.xorShift128PlusLong","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXorShift128Plus.xorShift128PlusDouble","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXorShift128Plus.xorShift128PlusInt","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXorShift1024Star.xorShift1024StarLong","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXorShift1024Star.xorShift1024StarDouble","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXorShift1024Star.xorShift1024StarInt","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXoroshiro128Plus.xoroshiro128PlusLong","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXoroshiro128Plus.xoroshiro128PlusDouble","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkXoroshiro128Plus.xoroshiro128PlusInt","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkSplitMix64.splitMix64Long","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkSplitMix64.splitMix64Double","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkSplitMix64.splitMix64Int","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkJdk8SplitableRandom.jdk8SplitableRandomLong","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkJdk8SplitableRandom.jdk8SplitableRandomDouble","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkJdk8SplitableRandom.jdk8SplitableRandomInt","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkJdkUtilRandom.jdkUtilRandomLong","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkJdkUtilRandom.jdkUtilRandomDouble","0"
"tobijdc/PRNG-Performance","com.tobijdc.playground.prngperformance.benchmark.BenchmarkJdkUtilRandom.jdkUtilRandomInt","0"
"tobijdc/PRNG-Performance","benchmark.RandomBenchmark.testRandom","0"
"tobijdc/PRNG-Performance","benchmark.RandomBenchmark.testThreadLocalRandom","0"
"tobijdc/PRNG-Performance","benchmark.RandomBenchmark.testSplittableRandom","0"
"togglz/togglz","org.togglz.benchmark.TogglzOverheadBenchmark.aSimpleBooleanIfStatement","0"
"togglz/togglz","org.togglz.benchmark.TogglzOverheadBenchmark.featureManagerStateLookup","0"
"togglz/togglz","org.togglz.benchmark.TogglzOverheadBenchmark.isActiveMethodOnEnum","0"
"togglz/togglz","org.togglz.benchmark.ScriptEngineActivationStrategyBenchmark.scriptEngineThatAlwaysReturnsTrue","0"
"togglz/togglz","org.togglz.benchmark.ScriptEngineActivationStrategyBenchmark.scriptEngineDoingDynamicThings","0"
"togglz/togglz","org.togglz.benchmark.ScriptEngineActivationStrategyBenchmark.disabledFeatureWithNoScriptEngineInvolved","0"
"togglz/togglz","org.togglz.benchmark.SystemPropertyActivationStrategyBenchmark.alwaysOnActivationStrategyBenchMark","0"
"togglz/togglz","org.togglz.benchmark.SystemPropertyActivationStrategyBenchmark.systemPropertyActivationStrategyBenchMark","0"
"togglz/togglz","org.togglz.benchmark.FeatureStateBenchmarks.releaseDateStrategyEnabled","0"
"togglz/togglz","org.togglz.benchmark.FeatureStateBenchmarks.releaseDateStrategyConfiguredButNotEnabled","0"
"togglz/togglz","org.togglz.benchmark.FeatureStateBenchmarks.noFeatureStateSetBaseline","0"
"togglz/togglz","org.togglz.benchmark.FeatureStateBenchmarks.disabledByAFeatureStateExplicitly","0"
"togglz/togglz","org.togglz.benchmark.FeatureStateBenchmarks.enabledByDefaultByAnAnnotation","0"
"togglz/togglz","org.togglz.benchmark.AbstractStateRepositoryBenchmark.stateSetExplicitlyInStateRepository","0"
"togglz/togglz","org.togglz.benchmark.AbstractStateRepositoryBenchmark.stateNotSet","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThunder","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThunderInt","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThunderR","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThunderIntR","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureXoRo","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureXoRoInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureXoRoR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureXoRoIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLight","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLightInt","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLightR","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLightIntR","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureDash","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureDashInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureDashR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureDashIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureFlap","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureFlapInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureFlapR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureFlapIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLap","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLapInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLapR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLapIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureSlap","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureSlapInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureSlapR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureSlapIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLongPeriod","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLongPeriodInt","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLongPeriodR","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLongPeriodIntR","1"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHorde","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHordeInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHordeR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHordeIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHerd","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHerdInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHerdR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureHerdIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureBeard","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureBeardInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureBeardR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureBeardIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureBird","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureBirdInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureBirdR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureBirdIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLongPeriod","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLongPeriodInt","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLongPeriodR","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLongPeriodIntR","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLight","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLightInt","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLightR","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLightIntR","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureFlap","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureFlapInt","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureFlapR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureFlapIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLap","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLapInt","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLapR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLapIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBird","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBirdInt","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBirdR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBirdIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBeard","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBeardInt","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBeardR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureBeardIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaac","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacInt","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaac32","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaac32Int","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaac32R","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaac32IntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAlt","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAltInt","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAltR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAltIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAlt32","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAlt32Int","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAlt32R","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.aa_measureIsaacAlt32IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHorde","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHordeInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHordeR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHordeIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBird","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBirdInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBirdR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBirdIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBard","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBardInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBardR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBardIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLight32","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLight32Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLight32R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLight32IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureThrust","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureThrustInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureThrustR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureThrustIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHerd","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHerdInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHerdR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureHerdIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBeard","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBeardInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBeardR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureBeardIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_measureLight32","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_measureLight32Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_measureLight32R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_measureLight32IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureThrust32","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureThrust32Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureThrust32R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.aa_measureThrust32IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureJet","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureJetInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureJetR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measureJetIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measure90","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measure90Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measure90R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a__measure90IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a____measureXoRo","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a____measureXoRoInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a____measureXoRoR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a____measureXoRoIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureThrust","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureThrustInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureThrustR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureThrustIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureAltThrust","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureAltThrustInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureAltThrustR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureAltThrustIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureJab63","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureJab63Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureJab63R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a______measureJab63IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrust32","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrust32Int","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrust32R","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrust32IntR","1"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJet","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJetInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJetR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJetIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLunge32","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLunge32Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLunge32R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureLunge32IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_____measureJab63","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_____measureJab63Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_____measureJab63R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a_____measureJab63IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a________measureVortex","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a________measureVortexInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a________measureVortexR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.a________measureVortexIntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLFSR","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLFSRInt","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.measureLFSRR","1"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR27","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR27Int","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR27R","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR27IntR","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR25","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR25Int","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR25R","0"
"tommyettinger/sarong","sarong.UncommonBenchmark.a________measureNLFSR25IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrust","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrustInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrustR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrustIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureInlineThrust","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureAltThrustDetermine","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureVortexDetermine","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureVortexDetermineBare","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureAltThrustRandomize","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrustAlt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrustAltInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrustAltR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureThrustAltIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureInlineThrustAlt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureInlineThrustAltOther","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJab63","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJab63Int","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJab63R","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJab63IntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureInlineJab63","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureInlineVortex","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureVortex","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureVortexInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureVortexR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureVortexIntR","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJDK","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureJDKInt","0"
"tommyettinger/sarong","sarong.RNGBenchmark.measureMesh","0"
